screen_time_minutes,accelerometer_mean,gyroscope_mean,touch_events_per_minute,battery_consumption_per_hour,cpu_usage_percent,background_apps_running,device_temperature_c,usage_class,overheating_flag,cpu_usage,battery_drain,temperature,memory_usage,screen_time,gaming_time,social_media_time,Age_Group,Usage_Type,Health_Risk,total_usage,usage_intensity
120,11.56089905,14.52151129,108,27.20903969,47,4,45.95083266,0,1,,,,,,,,Adult,Productivity,Low,,
219,3.966051675,6.917234779,177,31.95152947,28,10,36.09070572,1,0,,,,,,,,Adult,Productivity,Low,,
248,13.41158879,13.701828,175,22.91458612,18,11,36.08575729,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,35,6,46,4506,3.78,2.95,5.98,Adult,Social Media,Low,12.71,3.362433862
331,9.199576716,3.396543535,168,14.05908079,22,27,37.99630136,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,81,20,36,2757,7.93,3.84,5.59,Teen,Social Media,Medium,17.36,2.189155107
19,6.99145599,12.61861429,162,18.5466867,84,17,34.52378279,1,0,,,,,,,,Adult,Productivity,Low,,
135,18.8086555,1.189195675,31,22.7242791,13,28,30.56006075,0,0,,,,,,,,Adult,Productivity,Low,,
220,18.69881855,13.8644243,124,17.20701216,21,5,42.50578629,0,0,,,,,,,,Adult,Productivity,Low,,
363,3.589072371,1.61779404,51,31.41231765,15,23,28.26638646,1,0,,,,,,,,Adult,Productivity,Low,,
152,1.749537302,7.435023233,54,6.085741851,27,8,42.13116157,0,0,,,,,,,,Adult,Productivity,Low,,
117,2.35794558,5.719467345,34,5.465394298,78,3,44.74467381,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,39,21,31,4769,7.01,1.92,3.21,Teen,Social Media,Medium,12.14,1.731811698
,,,,,,,,,,46,24,42,4251,5.82,1.71,1.21,Young Adult,Productivity,Medium,8.74,1.501718213
,,,,,,,,,,63,24,48,1512,6.82,1.89,2.02,Young Adult,Social Media,Medium,10.73,1.573313783
105,11.11869074,6.157348479,42,11.14473065,69,22,40.43048384,0,0,,,,,,,,Adult,Productivity,Low,,
39,1.049550941,2.258699424,93,25.99723025,69,28,31.30371802,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,17,6,31,6323,5.85,2.74,5.81,Young Adult,Social Media,Medium,14.4,2.461538462
238,7.616804835,8.928552308,40,16.16258244,48,9,31.90343293,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,74,27,32,6188,6.65,4.52,2.94,Young Adult,Gaming,Medium,14.11,2.121804511
318,7.392728813,7.231532724,101,21.00096774,66,12,43.28892396,1,0,,,,,,,,Adult,Productivity,Low,,
278,9.451895828,4.157240366,35,14.75250529,49,4,34.85995493,1,0,,,,,,,,Adult,Productivity,Low,,
202,7.621953043,6.50134574,107,32.00242519,77,12,49.91935543,0,1,,,,,,,,Adult,Productivity,Low,,
202,7.621953043,6.50134574,107,32.00242519,77,12,49.91935543,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,93,10,30,1830,5.02,3.75,3.38,Young Adult,Gaming,Medium,12.15,2.420318725
,,,,,,,,,,80,13,45,4675,5.97,4.15,0.54,Young Adult,Gaming,Medium,10.66,1.78559464
107,17.14085341,5.437159173,100,11.69628293,94,14,37.83845589,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,42,17,38,7713,5.02,0.53,0.55,Young Adult,Productivity,Medium,6.1,1.215139442
218,14.6277824,0.98200337,135,32.6740426,9,4,39.40497648,0,0,,,,,,,,Adult,Productivity,Low,,
194,9.786168844,0.254395874,55,28.04162249,26,27,44.82581562,0,1,,,,,,,,Adult,Productivity,Low,,
348,3.968162676,5.208985286,18,33.54718894,25,23,30.15781678,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,27,11,31,6215,3.7,1.03,3.65,Adult,Social Media,Low,8.38,2.264864865
117,7.16261329,0.090527946,109,1.035002315,89,12,32.69725006,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,15,32,1876,5.39,4.7,0.37,Young Adult,Gaming,Medium,10.46,1.940630798
272,9.702166898,9.111223122,75,33.10632359,33,8,44.12163398,1,1,,,,,,,,Adult,Productivity,Low,,
176,13.17651544,7.992423022,32,2.204360526,70,24,41.50653886,0,0,,,,,,,,Adult,Productivity,Low,,
298,18.16310476,5.902657548,122,16.42558358,96,16,36.09469653,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,59,26,41,2150,9.65,2.67,3.51,Teen,Social Media,High,15.83,1.640414508
,,,,,,,,,,21,7,39,5452,8.14,0.33,1.92,Teen,Productivity,High,10.39,1.276412776
,,,,,,,,,,24,14,49,7407,5.97,2.27,3.58,Young Adult,Social Media,Medium,11.82,1.979899497
333,0.967715058,3.115427661,154,19.02901451,17,15,49.24808755,1,1,,,,,,,,Adult,Productivity,Low,,
256,5.960429542,10.75687717,194,1.624499656,23,12,43.56898056,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,91,5,32,4147,8.93,4.84,0.31,Teen,Gaming,High,14.08,1.576707727
,,,,,,,,,,58,17,45,5933,7.25,1.94,0.94,Teen,Productivity,Medium,10.13,1.397241379
406,14.20732884,1.410481261,150,18.76565252,83,2,41.53482764,1,0,,,,,,,,Adult,Productivity,Low,,
19,6.600359712,13.12104819,49,8.839352657,46,24,49.11068618,0,1,,,,,,,,Adult,Productivity,Low,,
175,16.03889096,9.132950573,7,7.433532353,41,9,32.52511977,0,0,,,,,,,,Adult,Productivity,Low,,
100,1.164357405,10.28434464,154,13.64233999,84,2,30.89803302,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,6,46,2470,7.65,2.38,0.53,Teen,Gaming,Medium,10.56,1.380392157
293,8.036535939,4.984987724,166,9.84793451,18,9,38.1078289,1,0,,,,,,,,Adult,Productivity,Low,,
335,9.97114534,0.129235096,140,5.367256415,74,28,37.50569142,1,0,,,,,,,,Adult,Productivity,Low,,
259,4.810035354,5.362668655,190,6.224373297,66,23,49.07761656,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,43,7,44,1559,8.25,1.37,2.99,Teen,Social Media,High,12.61,1.528484848
205,5.14827526,13.18550527,115,21.34312701,17,20,41.04697535,0,0,,,,,,,,Adult,Productivity,Low,,
287,0.441505926,11.07420783,97,34.71016139,14,18,49.04303076,1,1,,,,,,,,Adult,Productivity,Low,,
226,12.35543817,8.818704748,142,12.35630188,5,3,49.29292077,0,1,,,,,,,,Adult,Productivity,Low,,
231,11.36414049,2.040098082,8,10.56729266,44,7,44.22354291,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,18,13,33,2682,7.44,2.4,0.63,Teen,Gaming,Medium,10.47,1.407258065
329,7.069343109,1.04595573,64,1.607304344,68,25,31.27553711,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,57,28,48,4343,9.97,0.23,1.35,Teen,Productivity,High,11.55,1.158475426
330,14.84537983,8.618605196,149,19.98603087,35,13,43.30359922,1,0,,,,,,,,Adult,Productivity,Low,,
49,7.607455756,0.882019666,2,9.795403244,82,10,40.81329848,0,0,,,,,,,,Adult,Productivity,Low,,
245,18.67538253,7.219752421,144,30.51746734,24,22,44.81619857,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,12,43,6906,6.27,1.96,5.04,Young Adult,Social Media,Medium,13.27,2.116427432
,,,,,,,,,,44,10,39,3959,5.02,2.25,4.27,Young Adult,Social Media,Medium,11.54,2.298804781
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,94,27,43,7933,7.5,1.54,0.33,Teen,Productivity,Medium,9.37,1.249333333
391,1.92491253,12.76837553,128,18.91881927,51,18,39.18393203,1,0,,,,,,,,Adult,Productivity,Low,,
335,17.03347613,0.533123469,120,27.860461,48,21,48.22662341,1,1,,,,,,,,Adult,Productivity,Low,,
219,17.76662497,6.82595066,133,33.71135872,19,3,39.34494741,0,0,,,,,,,,Adult,Productivity,Low,,
263,16.473528,11.29842664,40,6.468065949,72,28,41.63096542,1,0,,,,,,,,Adult,Productivity,Low,,
256,13.6526846,11.68965049,164,12.08146577,23,8,45.47234129,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,42,15,46,7617,3.99,1.49,4.42,Adult,Social Media,Low,9.9,2.481203008
138,12.4032523,0.821950394,47,3.859339632,77,29,45.85893534,0,1,,,,,,,,Adult,Productivity,Low,,
350,9.347008877,1.383604714,35,31.82146646,78,3,35.69347105,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,47,24,30,1574,8.56,3.69,2.14,Teen,Gaming,High,14.39,1.681074766
,,,,,,,,,,60,16,35,6222,5.34,1.35,4.56,Young Adult,Social Media,Medium,11.25,2.106741573
32,1.709372036,7.699272353,8,16.75494544,42,25,34.93895171,0,0,,,,,,,,Adult,Productivity,Low,,
67,2.853226539,8.253293873,115,22.41244938,12,21,35.14287039,0,0,,,,,,,,Adult,Productivity,Low,,
356,10.61456541,11.33179761,98,16.79635229,87,24,29.42677908,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,71,23,33,3849,5.2,2.9,3.29,Young Adult,Social Media,Medium,11.39,2.190384615
156,9.981567695,6.841306185,25,21.20945921,88,4,49.66273427,1,1,,,,,,,,Adult,Productivity,Low,,
17,2.657157029,4.988709795,85,16.8259803,41,29,45.04194317,0,1,,,,,,,,Adult,Productivity,Low,,
419,13.93868135,11.58963561,81,26.47149573,80,7,29.69528214,1,0,,,,,,,,Adult,Productivity,Low,,
331,16.43072557,0.162638729,112,1.174935806,48,25,39.66664693,1,0,,,,,,,,Adult,Productivity,Low,,
140,14.02029299,0.525479988,78,28.22616936,30,22,31.30107062,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,81,21,32,5070,7.9,0.11,2.93,Teen,Social Media,Medium,10.94,1.384810127
,,,,,,,,,,37,5,38,5646,4.03,3.98,4.61,Young Adult,Social Media,Low,12.62,3.131513648
235,5.092124494,7.243123641,132,34.87541638,41,24,49.0173631,0,1,,,,,,,,Adult,Productivity,Low,,
349,10.89655059,5.925192262,164,11.63706512,79,16,46.0945724,1,1,,,,,,,,Adult,Productivity,Low,,
56,13.5677211,7.123834706,37,16.93034017,12,21,46.49546662,0,1,,,,,,,,Adult,Productivity,Low,,
293,8.036535939,4.984987724,166,9.84793451,18,9,38.1078289,1,0,,,,,,,,Adult,Productivity,Low,,
179,18.13136588,1.176617952,115,26.33219464,30,11,31.8464498,0,0,,,,,,,,Adult,Productivity,Low,,
191,11.4723132,11.13484062,29,9.416358491,81,16,37.0776805,0,0,,,,,,,,Adult,Productivity,Low,,
6,18.6254892,13.90041888,17,30.51384697,34,22,31.52157597,0,0,,,,,,,,Adult,Productivity,Low,,
154,19.47591035,14.11095082,122,26.80721875,10,21,45.98389359,0,1,,,,,,,,Adult,Productivity,Low,,
287,0.441505926,11.07420783,97,34.71016139,14,18,49.04303076,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,20,9,47,4059,4.8,0.46,5.03,Young Adult,Social Media,Low,10.29,2.14375
287,0.441505926,11.07420783,97,34.71016139,14,18,49.04303076,1,1,,,,,,,,Adult,Productivity,Low,,
205,13.80114803,5.69042518,55,26.42763454,66,10,37.62726873,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,80,15,47,4118,8.91,3.09,4.34,Teen,Social Media,High,16.34,1.833894501
,,,,,,,,,,24,5,47,1971,7.47,1.61,4.18,Teen,Social Media,Medium,13.26,1.775100402
,,,,,,,,,,59,26,41,2150,9.65,2.67,3.51,Teen,Social Media,High,15.83,1.640414508
228,10.96372383,11.27000378,87,30.15024313,51,2,49.81981893,0,1,,,,,,,,Adult,Productivity,Low,,
103,10.38225552,11.41133336,55,29.97458013,32,18,42.00673301,0,0,,,,,,,,Adult,Productivity,Low,,
211,16.15756824,8.481278126,8,31.01881315,18,15,35.77153099,0,0,,,,,,,,Adult,Productivity,Low,,
58,1.211835978,11.7336415,122,25.86318228,30,23,33.42693502,0,0,,,,,,,,Adult,Productivity,Low,,
299,9.91121059,11.92462728,70,4.47458307,9,6,39.92921852,1,0,,,,,,,,Adult,Productivity,Low,,
363,5.075327339,11.0568954,158,27.21346595,33,1,48.21638374,1,1,,,,,,,,Adult,Productivity,Low,,
298,18.16310476,5.902657548,122,16.42558358,96,16,36.09469653,1,0,,,,,,,,Adult,Productivity,Low,,
275,12.59509886,11.95725305,105,10.42703195,65,12,32.28169526,1,0,,,,,,,,Adult,Productivity,Low,,
397,15.29095202,2.775143983,92,3.091578892,71,5,44.22518391,1,1,,,,,,,,Adult,Productivity,Low,,
224,19.91903172,0.769014927,153,2.064278667,21,2,28.20529564,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,69,24,45,6225,6.49,2.06,2.12,Young Adult,Social Media,Medium,10.67,1.644067797
418,9.023640445,1.28708888,40,31.71436963,45,12,45.7303588,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,62,7,30,5752,7.92,4.93,4.42,Teen,Gaming,Medium,17.27,2.180555556
133,18.50040227,8.120916525,33,33.39005369,89,22,33.93605584,1,0,,,,,,,,Adult,Productivity,Low,,
330,14.84537983,8.618605196,149,19.98603087,35,13,43.30359922,1,0,,,,,,,,Adult,Productivity,Low,,
329,7.069343109,1.04595573,64,1.607304344,68,25,31.27553711,1,0,,,,,,,,Adult,Productivity,Low,,
26,14.90899341,14.78002646,149,34.97801899,88,4,35.61419398,1,0,,,,,,,,Adult,Productivity,Low,,
156,9.981567695,6.841306185,25,21.20945921,88,4,49.66273427,1,1,,,,,,,,Adult,Productivity,Low,,
342,6.521459127,9.079170187,69,23.33745116,75,20,42.88229462,1,0,,,,,,,,Adult,Productivity,Low,,
171,19.89155516,3.809064471,169,15.9950935,29,25,37.51495332,1,0,,,,,,,,Adult,Productivity,Low,,
371,13.47332009,8.71576652,71,21.01084379,54,10,28.42223009,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,82,10,45,6408,6.57,4.21,3.04,Young Adult,Gaming,Medium,13.82,2.103500761
256,1.511724248,12.63926665,148,2.533423025,24,7,37.11085456,1,0,,,,,,,,Adult,Productivity,Low,,
324,17.29693454,8.797985508,53,23.10568992,79,23,29.49979081,1,0,,,,,,,,Adult,Productivity,Low,,
356,10.61456541,11.33179761,98,16.79635229,87,24,29.42677908,1,0,,,,,,,,Adult,Productivity,Low,,
40,11.51000413,7.498803083,151,33.6847198,80,13,41.5302853,1,0,,,,,,,,Adult,Productivity,Low,,
290,5.287821112,13.76506442,119,28.8351003,39,24,36.18767452,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,53,9,49,6177,5.12,2.85,3.21,Young Adult,Social Media,Medium,11.18,2.18359375
288,6.797428876,0.322725097,197,12.0987416,41,7,42.44252936,1,0,,,,,,,,Adult,Productivity,Low,,
275,17.66446323,2.586714563,190,3.644021699,81,8,29.92814043,1,0,,,,,,,,Adult,Productivity,Low,,
132,13.88851814,14.62725409,20,10.63366024,63,14,37.66690977,0,0,,,,,,,,Adult,Productivity,Low,,
167,0.917243584,1.974788555,114,18.85107103,48,26,36.67847813,0,0,,,,,,,,Adult,Productivity,Low,,
313,5.750027397,6.278753913,137,25.6195132,77,29,36.37371246,1,0,,,,,,,,Adult,Productivity,Low,,
298,19.88970351,13.15608921,41,22.98660725,80,5,45.3806696,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,32,7,36,6877,3.9,1.05,3.29,Adult,Social Media,Low,8.24,2.112820513
257,14.44670449,5.682247601,90,19.89742377,66,15,49.46342442,1,1,,,,,,,,Adult,Productivity,Low,,
116,7.745616444,14.38816818,17,12.7645633,93,2,37.68437796,1,0,,,,,,,,Adult,Productivity,Low,,
349,19.30851142,9.048934163,144,2.596142143,7,15,40.05510876,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,72,16,37,3849,6.43,1.21,5.4,Young Adult,Social Media,Medium,13.04,2.027993779
132,19.56022331,5.713382405,152,34.13979496,92,25,40.33452208,1,1,,,,,,,,Adult,Productivity,Low,,
272,18.31275318,13.03110155,131,31.427329,18,24,46.49917475,1,1,,,,,,,,Adult,Productivity,Low,,
117,4.333285111,13.9974241,100,29.5582036,59,12,43.15547665,0,0,,,,,,,,Adult,Productivity,Low,,
348,3.968162676,5.208985286,18,33.54718894,25,23,30.15781678,1,0,,,,,,,,Adult,Productivity,Low,,
176,13.17651544,7.992423022,32,2.204360526,70,24,41.50653886,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,11,13,43,2012,5.86,4.57,3.35,Young Adult,Gaming,Medium,13.78,2.351535836
112,7.769392757,14.95897024,11,4.938691131,30,17,35.44188513,0,0,,,,,,,,Adult,Productivity,Low,,
9,1.92680141,0.505558683,187,2.658641777,49,19,29.86542435,1,0,,,,,,,,Adult,Productivity,Low,,
394,7.237070948,13.55210833,198,17.31256511,78,3,30.22300784,1,0,,,,,,,,Adult,Productivity,Low,,
37,8.902809372,1.313529265,32,30.24431176,93,16,28.84537968,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,63,21,35,2081,2.67,3.63,3.39,Adult,Gaming,Low,9.69,3.629213483
202,7.621953043,6.50134574,107,32.00242519,77,12,49.91935543,0,1,,,,,,,,Adult,Productivity,Low,,
275,17.66446323,2.586714563,190,3.644021699,81,8,29.92814043,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,38,10,30,4356,3.17,3.92,5.5,Adult,Social Media,Low,12.59,3.971608833
161,10.7879403,6.204335155,29,29.486075,43,12,45.63381646,0,1,,,,,,,,Adult,Productivity,Low,,
299,9.91121059,11.92462728,70,4.47458307,9,6,39.92921852,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,42,17,38,7713,5.02,0.53,0.55,Young Adult,Productivity,Medium,6.1,1.215139442
,,,,,,,,,,11,13,43,2012,5.86,4.57,3.35,Young Adult,Gaming,Medium,13.78,2.351535836
,,,,,,,,,,17,5,37,7070,4.38,0.32,1.4,Young Adult,Productivity,Low,6.1,1.392694064
219,17.76662497,6.82595066,133,33.71135872,19,3,39.34494741,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,37,5,38,5646,4.03,3.98,4.61,Young Adult,Social Media,Low,12.62,3.131513648
,,,,,,,,,,33,23,34,2679,5.41,3.96,4.18,Young Adult,Social Media,Medium,13.55,2.504621072
,,,,,,,,,,24,5,47,1971,7.47,1.61,4.18,Teen,Social Media,Medium,13.26,1.775100402
191,15.6477914,3.11477706,166,8.821825223,47,26,41.99840979,1,0,,,,,,,,Adult,Productivity,Low,,
184,16.95814857,2.125430363,29,9.585297489,12,5,45.99127726,0,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,42,8,47,6881,7.95,3.1,2.22,Teen,Gaming,Medium,13.27,1.66918239
210,7.95436019,8.869840662,179,32.70805692,26,20,43.29077503,1,0,,,,,,,,Adult,Productivity,Low,,
133,8.285942711,5.246907257,1,29.09099366,19,22,38.74130501,0,0,,,,,,,,Adult,Productivity,Low,,
377,15.72827896,6.197540477,72,18.72422269,79,8,49.82747633,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,18,28,39,6104,9.04,4.9,4.93,Teen,Social Media,High,18.87,2.087389381
,,,,,,,,,,87,12,45,3816,9.82,3.49,0.7,Teen,Gaming,High,14.01,1.426680244
275,12.59509886,11.95725305,105,10.42703195,65,12,32.28169526,1,0,,,,,,,,Adult,Productivity,Low,,
134,19.48753935,10.83786843,165,33.75004622,86,6,38.15426444,1,0,,,,,,,,Adult,Productivity,Low,,
300,1.110293768,1.040227869,86,14.31542478,8,7,44.13951637,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,39,21,31,4769,7.01,1.92,3.21,Teen,Social Media,Medium,12.14,1.731811698
320,14.9796036,11.36713703,90,19.30565067,49,15,30.32462305,1,0,,,,,,,,Adult,Productivity,Low,,
92,18.71913638,4.232464432,37,24.4790479,53,26,38.93319662,0,0,,,,,,,,Adult,Productivity,Low,,
229,14.82418433,13.98361442,14,34.66504467,54,27,45.08184382,0,1,,,,,,,,Adult,Productivity,Low,,
104,13.41286627,9.061589136,127,3.947977203,65,16,46.73134907,0,1,,,,,,,,Adult,Productivity,Low,,
265,14.9064486,1.429744264,63,17.70033559,6,10,47.62586316,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,74,13,37,3489,5.49,2.92,0.83,Young Adult,Gaming,Medium,9.24,1.683060109
,,,,,,,,,,87,6,46,5799,6.37,2.49,5.1,Young Adult,Social Media,Medium,13.96,2.191522763
262,6.176740821,8.738381187,51,22.66587371,99,26,47.31543505,1,1,,,,,,,,Adult,Productivity,Low,,
264,6.518760208,9.140913351,177,14.54177106,97,10,39.20728682,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,44,10,39,3959,5.02,2.25,4.27,Young Adult,Social Media,Medium,11.54,2.298804781
134,17.35068724,9.524690528,57,11.90525317,50,23,40.21186888,0,0,,,,,,,,Adult,Productivity,Low,,
272,9.702166898,9.111223122,75,33.10632359,33,8,44.12163398,1,1,,,,,,,,Adult,Productivity,Low,,
392,4.257482481,9.608452287,199,4.010475961,7,15,30.67046867,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,62,23,49,5146,8.49,4.98,0.19,Teen,Gaming,High,13.66,1.608951708
238,7.616804835,8.928552308,40,16.16258244,48,9,31.90343293,0,0,,,,,,,,Adult,Productivity,Low,,
192,5.080002074,10.48013023,62,26.27399598,38,7,28.26665704,0,0,,,,,,,,Adult,Productivity,Low,,
112,7.769392757,14.95897024,11,4.938691131,30,17,35.44188513,0,0,,,,,,,,Adult,Productivity,Low,,
66,3.739033342,8.072030158,162,10.28061875,74,27,42.01843249,1,0,,,,,,,,Adult,Productivity,Low,,
348,3.968162676,5.208985286,18,33.54718894,25,23,30.15781678,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,89,9,35,3294,8.7,4.08,5.05,Teen,Social Media,High,17.83,2.049425287
66,3.739033342,8.072030158,162,10.28061875,74,27,42.01843249,1,0,,,,,,,,Adult,Productivity,Low,,
262,6.176740821,8.738381187,51,22.66587371,99,26,47.31543505,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,10,21,32,3141,3.89,3.04,4.31,Adult,Social Media,Low,11.24,2.889460154
390,3.600912528,8.296238695,11,24.56795719,12,2,34.70294106,1,0,,,,,,,,Adult,Productivity,Low,,
117,12.08857443,11.20231916,85,29.08130604,38,3,34.54606593,0,0,,,,,,,,Adult,Productivity,Low,,
46,13.03049628,8.053266682,96,20.42484403,97,12,45.04237769,1,1,,,,,,,,Adult,Productivity,Low,,
148,19.91704436,9.005489003,73,17.40011697,64,6,45.34952922,0,1,,,,,,,,Adult,Productivity,Low,,
85,18.9292714,14.86439567,41,27.27597452,94,29,47.21310415,1,1,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,12,14,45,2982,6.59,1.08,2.07,Young Adult,Social Media,Medium,9.74,1.477996965
,,,,,,,,,,45,19,45,3838,4.84,3.46,2.88,Young Adult,Gaming,Low,11.18,2.309917355
,,,,,,,,,,37,5,38,5646,4.03,3.98,4.61,Young Adult,Social Media,Low,12.62,3.131513648
263,2.641025616,3.032628564,81,6.656837956,54,5,46.62331545,1,1,,,,,,,,Adult,Productivity,Low,,
194,9.786168844,0.254395874,55,28.04162249,26,27,44.82581562,0,1,,,,,,,,Adult,Productivity,Low,,
102,9.68517306,8.165597194,54,11.00171109,67,16,47.28631676,0,1,,,,,,,,Adult,Productivity,Low,,
344,6.878428932,8.661176346,195,1.308461758,5,7,32.94154346,1,0,,,,,,,,Adult,Productivity,Low,,
269,11.10002284,0.381661893,130,18.68571574,57,13,41.63093501,1,0,,,,,,,,Adult,Productivity,Low,,
262,6.176740821,8.738381187,51,22.66587371,99,26,47.31543505,1,1,,,,,,,,Adult,Productivity,Low,,
256,13.6526846,11.68965049,164,12.08146577,23,8,45.47234129,1,1,,,,,,,,Adult,Productivity,Low,,
293,8.036535939,4.984987724,166,9.84793451,18,9,38.1078289,1,0,,,,,,,,Adult,Productivity,Low,,
6,13.45575598,12.08541778,180,2.278290289,32,28,34.67205325,1,0,,,,,,,,Adult,Productivity,Low,,
111,3.855271456,9.720383007,111,1.079539281,30,14,48.61307211,0,1,,,,,,,,Adult,Productivity,Low,,
322,19.14033761,1.794606159,98,6.403901631,5,27,39.12875924,1,0,,,,,,,,Adult,Productivity,Low,,
104,13.41286627,9.061589136,127,3.947977203,65,16,46.73134907,0,1,,,,,,,,Adult,Productivity,Low,,
275,17.66446323,2.586714563,190,3.644021699,81,8,29.92814043,1,0,,,,,,,,Adult,Productivity,Low,,
164,2.089699255,3.065870412,4,28.93144021,56,28,31.62592595,0,0,,,,,,,,Adult,Productivity,Low,,
117,4.333285111,13.9974241,100,29.5582036,59,12,43.15547665,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,73,24,49,5869,6.38,0.38,4.32,Young Adult,Social Media,Medium,11.08,1.736677116
112,7.769392757,14.95897024,11,4.938691131,30,17,35.44188513,0,0,,,,,,,,Adult,Productivity,Low,,
18,19.06612976,0.751102193,75,23.49627595,12,4,42.09817892,0,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,38,10,30,4356,3.17,3.92,5.5,Adult,Social Media,Low,12.59,3.971608833
,,,,,,,,,,81,21,32,5070,7.9,0.11,2.93,Teen,Social Media,Medium,10.94,1.384810127
405,17.61916338,8.68341975,154,4.099592674,94,25,32.45457232,1,0,,,,,,,,Adult,Productivity,Low,,
390,3.600912528,8.296238695,11,24.56795719,12,2,34.70294106,1,0,,,,,,,,Adult,Productivity,Low,,
100,10.83361122,11.06549601,165,6.34958243,47,5,28.46078914,1,0,,,,,,,,Adult,Productivity,Low,,
356,5.291783105,5.358809334,120,25.95293724,5,21,30.16470429,1,0,,,,,,,,Adult,Productivity,Low,,
206,5.198518178,13.66154561,49,11.0980978,98,26,37.37383445,1,0,,,,,,,,Adult,Productivity,Low,,
,,,,,,,,,,14,20,37,3479,4.64,2.62,3.18,Young Adult,Social Media,Low,10.44,2.25
235,0.404560352,9.749901462,46,18.72285061,9,17,42.52665983,0,0,,,,,,,,Adult,Productivity,Low,,
